budget,popularity,revenue,title,vote_average,vote_count,release_year,release_month,release_day,return
39200000.0,14.131906,86758912.0,Snowpiercer,6.7,2910.0,2013.0,8.0,1.0,2.2132375510204083
0.0,1.286164,0.0,Only Old Men Are Going to Battle,7.9,21.0,1973.0,6.0,6.0,0.0
0.0,1.717845,0.0,Guest from the Future,6.9,17.0,1984.0,6.0,6.0,0.0
0.0,4.100466,0.0,"Kidnapping, Caucasian Style",7.5,35.0,1967.0,4.0,3.0,0.0
600000.0,1.985124,0.0,Phase 7,4.9,23.0,2011.0,7.0,13.0,0.0
0.0,0.088803,0.0,Hellbound?,5.0,1.0,2012.0,9.0,21.0,0.0
500000.0,0.178519,0.0,Demon Wind,4.5,4.0,1990.0,7.0,5.0,0.0
1500000.0,4.453477,0.0,Demons 2,5.8,60.0,1986.0,10.0,9.0,0.0
0.0,0.596273,0.0,The Phynx,3.0,1.0,1970.0,3.0,6.0,0.0
0.0,8.753381,0.0,Haunter,5.9,211.0,2013.0,10.0,25.0,0.0
0.0,1.247447,0.0,The Big Fix,6.1,10.0,1978.0,1.0,1.0,0.0
0.0,3.356422,0.0,Wrong Cops,5.9,65.0,2013.0,12.0,18.0,0.0
0.0,1.228603,0.0,A Muppets Christmas: Letters to Santa,5.7,7.0,2008.0,12.0,17.0,0.0
0.0,0.050855,0.0,The Diamond Fleece,0.0,0.0,1992.0,9.0,17.0,0.0
0.0,0.544547,0.0,Diving In,0.0,0.0,1990.0,9.0,21.0,0.0
1340000.0,1.641502,0.0,The Dog Who Stopped the War,7.4,14.0,1984.0,10.0,3.0,0.0
0.0,5.632097,0.0,Ninja: Shadow of a Tear,5.9,94.0,2013.0,12.0,27.0,0.0
0.0,0.358193,0.0,Always,3.0,2.0,1985.0,10.0,4.0,0.0
0.0,4.19422,0.0,The Sandlot: Heading Home,5.6,16.0,2007.0,5.0,1.0,0.0
0.0,0.19213,0.0,Odds and Evens,7.0,77.0,1978.0,10.0,28.0,0.0
0.0,0.739681,140987.0,Free Style,5.8,4.0,2008.0,12.0,24.0,0.0
0.0,1.690387,0.0,James Gandolfini: Tribute To A Friend,6.7,6.0,2013.0,12.0,22.0,0.0
4620000.0,0.546165,2395000.0,The Precocious and Brief Life of Sabina Rivas,5.0,6.0,2012.0,11.0,9.0,0.5183982683982684
0.0,0.891024,0.0,$ellebrity,5.5,9.0,2013.0,1.0,11.0,0.0
0.0,0.30828,0.0,Macabre,6.0,17.0,1980.0,4.0,17.0,0.0
0.0,0.700489,0.0,Punk's Dead: SLC Punk 2,6.0,3.0,2016.0,2.0,11.0,0.0
0.0,0.070658,0.0,Freedom Strikes a Blow,7.5,2.0,1973.0,12.0,31.0,0.0
1344000.0,13.621581,0.0,Desire,4.1,142.0,2011.0,9.0,14.0,0.0
0.0,1.951644,0.0,In the Fog,5.6,16.0,2012.0,11.0,22.0,0.0
0.0,2.440124,0.0,As Cool as I Am,4.9,35.0,2013.0,6.0,21.0,0.0
0.0,2.354815,0.0,False Trail,6.3,20.0,2011.0,9.0,15.0,0.0
0.0,3.399599,0.0,Why Did You Pick On Me?,5.7,43.0,1980.0,12.0,11.0,0.0
0.0,2.567848,0.0,Ice Quake,3.8,28.0,2010.0,12.0,11.0,0.0
0.0,1.725014,0.0,Snow Beast,3.3,14.0,2011.0,10.0,4.0,0.0
0.0,1.760561,0.0,Fireworks Wednesday,7.6,25.0,2006.0,2.0,8.0,0.0
14000000.0,6.891823,11417362.0,Fun Size,5.5,139.0,2012.0,10.0,25.0,0.8155258571428572
3.0,9.646722,0.0,Death of a Superhero,6.9,44.0,2011.0,5.0,4.0,0.0
0.0,0.163113,0.0,Einer wie Bruno,8.3,2.0,2012.0,4.0,12.0,0.0
0.0,6.73437,0.0,A Princess for Christmas,6.4,56.0,2011.0,12.0,3.0,0.0
5000000.0,12.957093,0.0,Fuck You Goethe,7.1,621.0,2013.0,11.0,7.0,0.0
0.0,0.030036,0.0,Dagmamman,0.0,0.0,2013.0,9.0,11.0,0.0
0.0,0.0,0.0,Hellyys,0.0,0.0,1972.0,2.0,17.0,0.0
0.0,0.077316,0.0,Apnea,4.5,2.0,2010.0,11.0,6.0,0.0
0.0,0.353746,0.0,Jo pour Jonathan,5.0,1.0,2011.0,3.0,18.0,0.0
0.0,0.405841,0.0,Sweet Evil,6.0,3.0,2010.0,5.0,12.0,0.0
0.0,0.045698,0.0,Gasht-e Ershad,6.0,1.0,2012.0,10.0,1.0,0.0
0.0,0.070407,0.0,هیچ کجا هیچ کس,10.0,1.0,2013.0,8.0,7.0,0.0
0.0,0.768593,0.0,Miffo,4.0,5.0,2003.0,7.0,31.0,0.0
0.0,0.401937,0.0,Bad Fucking,5.5,3.0,2013.0,12.0,20.0,0.0
1085400.0,1.13055,0.0,Open Up to Me,6.4,7.0,2013.0,3.0,8.0,0.0
0.0,0.269108,0.0,Fly Away,5.5,3.0,2012.0,7.0,12.0,0.0
0.0,0.44263,0.0,Life Is No Piece of Cake,6.1,11.0,2012.0,11.0,21.0,0.0
0.0,0.828915,0.0,Mostly Sunny,6.2,11.0,2012.0,9.0,6.0,0.0
0.0,0.616191,0.0,Alien Cargo,4.9,8.0,1999.0,1.0,28.0,0.0
0.0,0.542569,0.0,WNUF Halloween Special,6.2,9.0,2013.0,10.0,23.0,0.0
0.0,0.787464,0.0,White Reindeer,5.3,10.0,2013.0,12.0,6.0,0.0
0.0,0.842357,0.0,Red Obsession,6.1,8.0,2013.0,2.0,13.0,0.0
0.0,0.175791,0.0,Snow on the Pines,6.0,2.0,2013.0,4.0,9.0,0.0
0.0,0.008236,0.0,The Wooden Bridge,0.0,0.0,2012.0,2.0,4.0,0.0
0.0,2.189262,0.0,Bitterly!,6.3,29.0,2013.0,10.0,24.0,0.0
32000000.0,13.332387,57284237.0,The Physician,7.2,365.0,2013.0,12.0,25.0,1.79013240625
0.0,3.905764,0.0,High School,5.8,44.0,2010.0,6.0,3.0,0.0
0.0,0.259942,0.0,Carmen,4.8,4.0,1918.0,12.0,20.0,0.0
0.0,2.537927,0.0,Timescape,6.4,20.0,1992.0,5.0,9.0,0.0
0.0,1.5699,0.0,Springsteen & I,7.5,11.0,2013.0,7.0,22.0,0.0
0.0,0.489412,0.0,I Will Fight No More Forever,3.3,3.0,1975.0,4.0,13.0,0.0
0.0,0.268492,0.0,The Glass Agency,6.5,4.0,1999.0,1.0,2.0,0.0
0.0,0.009087,0.0,Here Without Me,0.0,0.0,2011.0,3.0,12.0,0.0
0.0,1.617138,0.0,The Dinner,4.9,14.0,2013.0,11.0,7.0,0.0
0.0,0.945098,0.0,Wonderful and Loved by All,4.0,1.0,2007.0,8.0,24.0,0.0
0.0,4.38226,0.0,Borgman,6.6,94.0,2013.0,5.0,13.0,0.0
0.0,2.080274,0.0,Solo,4.7,10.0,2013.0,8.0,29.0,0.0
0.0,2.113402,0.0,The Lost Thing,6.6,21.0,2010.0,1.0,1.0,0.0
0.0,8.755413,0.0,Buddy goes West,6.1,23.0,1981.0,5.0,14.0,0.0
7200000.0,5.553737,2300000.0,Mio in the Land of Faraway,6.3,23.0,1987.0,7.0,1.0,0.3194444444444444
0.0,0.838838,0.0,Zatôichi's Cane Sword,6.8,9.0,1967.0,1.0,3.0,0.0
0.0,0.334052,0.0,Wild Women,0.0,0.0,1970.0,10.0,20.0,0.0
0.0,0.042369,0.0,The Guide,10.0,1.0,2011.0,4.0,27.0,0.0
0.0,0.02667,0.0,Our Little Differences,0.0,0.0,2012.0,7.0,2.0,0.0
0.0,0.440456,0.0,Boy Eating the Bird's Food,5.5,4.0,2012.0,9.0,27.0,0.0
0.0,0.107235,0.0,The Laughing Woman,8.3,3.0,1969.0,8.0,24.0,0.0
0.0,3.587006,0.0,Vendetta,6.1,27.0,2013.0,11.0,8.0,0.0
567000.0,2.563968,0.0,The Human Race,5.0,68.0,2013.0,4.0,10.0,0.0
0.0,3.385456,0.0,Escape to Athena,5.5,19.0,1979.0,6.0,6.0,0.0
0.0,4.871071,0.0,Smiley,4.3,109.0,2012.0,10.0,12.0,0.0
0.0,0.503049,0.0,Sometime in August,5.5,2.0,2009.0,2.0,8.0,0.0
0.0,1.636055,0.0,Dot.Kill,3.7,6.0,2005.0,3.0,8.0,0.0
0.0,0.037321,0.0,Not Bad for a Human,7.0,1.0,1977.0,10.0,7.0,0.0
1800000.0,0.474578,532269.0,The Hijack That Went South,5.6,8.0,2013.0,1.0,17.0,0.295705
0.0,0.391314,0.0,I Am Not a Hipster,4.8,5.0,2013.0,1.0,9.0,0.0
0.0,0.851056,0.0,Rio Sex Comedy,3.3,6.0,2010.0,9.0,16.0,0.0
0.0,4.69296,0.0,I Am Divine,7.0,20.0,2013.0,3.0,9.0,0.0
40000000.0,11.655588,44907260.0,Grudge Match,6.0,437.0,2013.0,12.0,25.0,1.1226815
0.0,3.389968,0.0,Justin Bieber's Believe,7.3,68.0,2013.0,12.0,19.0,0.0
1500000.0,3.106495,12000000.0,Dhoom,6.2,53.0,2004.0,8.0,27.0,8.0
0.0,0.371755,0.0,Marvin Hamlisch: What He Did For Love,10.0,1.0,2013.0,10.0,12.0,0.0
0.0,0.09108,0.0,Meat the Truth,10.0,1.0,2008.0,10.0,3.0,0.0
0.0,2.546614,0.0,The Citizen,6.4,15.0,2012.0,9.0,19.0,0.0
0.0,3.137847,0.0,Highlander: The Search for Vengeance,6.5,27.0,2007.0,6.0,5.0,0.0
0.0,0.83081,0.0,The Botany of Desire,6.3,4.0,2009.0,10.0,28.0,0.0
0.0,0.614212,0.0,By the People: The Election of Barack Obama,6.9,4.0,2009.0,11.0,9.0,0.0
0.0,0.00353,0.0,Opera Australia: The Pirates of Penzance,0.0,0.0,2006.0,1.0,1.0,0.0
0.0,0.295863,0.0,American Addict,6.3,5.0,2012.0,5.0,18.0,0.0
0.0,5.314063,0.0,Bounty Killer,5.8,84.0,2013.0,9.0,5.0,0.0
0.0,0.177569,0.0,Lomalla,5.6,5.0,2000.0,12.0,1.0,0.0
0.0,1.941454,0.0,The Class of '92,7.1,35.0,2013.0,12.0,1.0,0.0
4000000.0,6.35611,0.0,12 Rounds 2: Reloaded,5.6,101.0,2013.0,6.0,1.0,0.0
0.0,1.824931,0.0,Nude For Satan,3.9,13.0,1974.0,10.0,30.0,0.0
0.0,0.879724,0.0,White Fang,6.2,7.0,1973.0,12.0,21.0,0.0
0.0,0.328444,0.0,Soundbreaker,7.0,1.0,2012.0,3.0,20.0,0.0
0.0,5.748809,175705.0,A.C.O.D.,5.5,106.0,2013.0,10.0,3.0,0.0
3000000.0,4.190074,0.0,Ass Backwards,4.6,31.0,2013.0,1.0,21.0,0.0
0.0,1.05016,0.0,Dollman vs. Demonic Toys,4.2,12.0,1993.0,10.0,13.0,0.0
0.0,0.504655,0.0,Dream Machine,4.8,6.0,1991.0,11.0,13.0,0.0
0.0,0.436356,0.0,The Dungeon Masters,6.0,5.0,2008.0,9.0,8.0,0.0
5000000.0,8.898523,86362372.0,Paranormal Activity: The Marked Ones,5.2,455.0,2014.0,1.0,1.0,17.2724744
7000000.0,13.594992,0.0,Only Lovers Left Alive,7.2,585.0,2013.0,12.0,12.0,0.0
0.0,0.000498,0.0,Inn of Evil,0.0,0.0,1971.0,9.0,11.0,0.0
0.0,0.259029,0.0,Gold,9.0,1.0,1934.0,3.0,29.0,0.0
0.0,0.390499,0.0,Swing,6.0,2.0,2002.0,3.0,20.0,0.0
0.0,1.714772,0.0,B.T.K.,3.6,7.0,2008.0,7.0,8.0,0.0
0.0,0.699145,0.0,Short Eyes,7.1,12.0,1977.0,9.0,28.0,0.0
0.0,3.370861,0.0,MacGyver: Trail to Doomsday,5.5,15.0,1994.0,11.0,24.0,0.0
0.0,1.276738,0.0,Vegucated,7.5,12.0,2011.0,1.0,9.0,0.0
0.0,0.003749,0.0,Serrallonga,0.0,0.0,2008.0,1.0,1.0,0.0
0.0,0.670684,0.0,Garm Hava,6.2,3.0,1973.0,1.0,5.0,0.0
0.0,0.04329,0.0,Ditirambo,5.0,1.0,1969.0,3.0,12.0,0.0
0.0,1.762141,0.0,Earth vs. the Spider,5.0,17.0,2001.0,10.0,7.0,0.0
0.0,0.077353,0.0,Easy Wheels,3.0,2.0,1989.0,1.0,1.0,0.0
0.0,0.64384,0.0,Cold Trail,6.0,1.0,2006.0,12.0,29.0,0.0
0.0,0.397563,0.0,Glasblåsarns barn,6.0,3.0,1998.0,2.0,27.0,0.0
0.0,0.767032,0.0,Restless Souls,4.8,5.0,2005.0,5.0,27.0,0.0
0.0,0.455222,0.0,Goliath Awaits,4.4,5.0,1981.0,11.0,11.0,0.0
0.0,0.916712,0.0,Hit Man,6.3,2.0,1972.0,12.0,20.0,0.0
0.0,2.082918,0.0,The Valley of Gwangi,7.5,52.0,1969.0,7.0,24.0,0.0
0.0,0.561712,0.0,Voyage to the Prehistoric Planet,4.2,10.0,1965.0,8.0,1.0,0.0
0.0,0.116848,0.0,Greenwich Village: Music That Defined a Generation,7.7,3.0,2013.0,1.0,18.0,0.0
1000000.0,10.766409,4235151.0,The Lunchbox,7.3,226.0,2013.0,9.0,19.0,4.235151
0.0,1.884039,0.0,Kauwboy,6.0,20.0,2012.0,4.0,18.0,0.0
0.0,0.260752,0.0,Liberty,6.9,7.0,1929.0,1.0,26.0,0.0
0.0,0.000603,0.0,The Killings at Outpost Zeta,5.0,2.0,1980.0,2.0,25.0,0.0
0.0,1.071934,0.0,Expect No Mercy,4.1,6.0,1995.0,2.0,28.0,0.0
0.0,0.12784,0.0,The Expert,5.7,3.0,1995.0,8.0,15.0,0.0
0.0,3.276928,0.0,The Secret,6.2,19.0,2007.0,10.0,10.0,0.0
0.0,0.190442,0.0,Stars,5.0,3.0,1959.0,3.0,23.0,0.0
0.0,0.754398,0.0,Lost in Siberia,7.0,2.0,2012.0,5.0,10.0,0.0
0.0,6.715162,0.0,I Know That Voice,7.0,43.0,2013.0,11.0,6.0,0.0
0.0,0.650079,0.0,The Fallen,5.5,2.0,2004.0,1.0,1.0,0.0
0.0,0.988408,0.0,Fade to Black,5.9,15.0,1980.0,10.0,14.0,0.0
12000000.0,4.726238,21026290.0,Yves Saint Laurent,6.4,270.0,2014.0,1.0,8.0,1.7521908333333334
0.0,1.122716,0.0,Trader Games,5.5,6.0,2010.0,9.0,1.0,0.0
0.0,1.234015,0.0,Summer Things,5.9,17.0,2002.0,8.0,30.0,0.0
0.0,0.271025,0.0,Bad Karma,2.6,5.0,2002.0,7.0,23.0,0.0
0.0,1.616385,0.0,Bad Karma,4.6,4.0,2012.0,9.0,12.0,0.0
0.0,0.000578,0.0,Bandidos,6.0,2.0,1991.0,8.0,9.0,0.0
0.0,4.183558,1234254.0,The Invisible Woman,6.2,66.0,2013.0,12.0,25.0,0.0
2300000.0,1.050644,4500000.0,Hunting Elephants,6.2,11.0,2013.0,7.0,3.0,1.9565217391304348
0.0,10.834344,50353002.0,Dragon Ball Z: Battle of Gods,6.5,370.0,2013.0,3.0,30.0,0.0
0.0,0.978084,0.0,The Snitch Cartel,6.0,9.0,2012.0,11.0,11.0,0.0
22000000.0,14.347931,24000000.0,Underdogs,6.0,127.0,2013.0,7.0,18.0,1.0909090909090908
1150000.0,1.600411,0.0,Dirty Movie,3.4,15.0,2011.0,2.0,15.0,0.0
0.0,9.115124,0.0,Freezer,5.2,51.0,2014.0,1.0,17.0,0.0
0.0,0.006784,0.0,Modern Boy,0.0,0.0,2008.0,10.0,2.0,0.0
0.0,0.000172,0.0,Caught,0.0,0.0,1987.0,11.0,9.0,0.0
0.0,0.593565,0.0,The Texican,5.7,3.0,1966.0,11.0,1.0,0.0
0.0,0.001184,0.0,The Gilded Lily,0.0,0.0,1935.0,1.0,25.0,0.0
0.0,0.29523,0.0,The Bride Comes Home,0.0,0.0,1935.0,12.0,25.0,0.0
0.0,0.660586,0.0,Family Honeymoon,6.0,1.0,1948.0,12.0,6.0,0.0
0.0,7.074042,19978961.0,"Like Father, Like Son",7.6,119.0,2013.0,9.0,28.0,0.0
18000000.0,6.099421,22309223.0,The Railway Man,6.7,277.0,2013.0,12.0,26.0,1.239401277777778
0.0,2.498266,0.0,Sand Sharks,2.7,37.0,2011.0,12.0,20.0,0.0
0.0,0.869256,0.0,Massacre Canyon,0.0,0.0,1954.0,5.0,1.0,0.0
15000000.0,5.348746,21766271.0,Diana,5.3,180.0,2013.0,9.0,19.0,1.4510847333333334
0.0,2.409066,0.0,The We and the I,5.4,28.0,2012.0,9.0,12.0,0.0
0.0,7.859837,81381.0,We Are What We Are,5.5,192.0,2013.0,9.0,27.0,0.0
0.0,3.961243,0.0,Dragon Ball Z: Lord Slug,6.2,79.0,1991.0,3.0,19.0,0.0
0.0,0.350938,0.0,J.J. Cale - To Tulsa And Back (On tour with J.J. Cale),4.8,2.0,2006.0,6.0,13.0,0.0
0.0,0.622574,0.0,Forsaking All Others,4.3,3.0,1934.0,12.0,23.0,0.0
0.0,0.051591,0.0,The Flesh Merchant,5.0,1.0,1956.0,5.0,18.0,0.0
0.0,0.590598,0.0,Child Bride,4.7,8.0,1938.0,3.0,2.0,0.0
0.0,0.484279,0.0,Magic Town,6.4,5.0,1947.0,10.0,7.0,0.0
0.0,0.842431,0.0,Grand Isle,0.0,0.0,1991.0,8.0,23.0,0.0
0.0,1.20343,0.0,River Queen,6.7,9.0,2005.0,9.0,12.0,0.0
0.0,1.122866,0.0,Resistance,5.1,8.0,2011.0,11.0,25.0,0.0
10735974.0,5.225386,0.0,"Me, Myself and Mum",6.6,231.0,2013.0,11.0,20.0,0.0
0.0,2.103548,0.0,Milius,6.9,20.0,2013.0,3.0,9.0,0.0
0.0,0.448339,0.0,A Soldier's Plaything,0.0,0.0,1930.0,11.0,1.0,0.0
2000000.0,5.437705,0.0,A Time for Killing,4.2,5.0,1967.0,8.0,1.0,0.0
0.0,0.364339,0.0,Summer of '62,8.5,2.0,2007.0,8.0,8.0,0.0
0.0,1.024912,0.0,Close to Leo,5.4,11.0,2002.0,5.0,18.0,0.0
0.0,1.99353,4037782.0,The Geographer Drank His Globe Away,7.3,23.0,2013.0,7.0,26.0,0.0
0.0,1.220514,0.0,Pokémon Origins,7.3,23.0,2013.0,10.0,2.0,0.0
0.0,1.573783,0.0,Screwed in Tallinn,6.3,16.0,1999.0,4.0,22.0,0.0
0.0,1.260266,0.0,Comrade Pedersen,5.4,7.0,2006.0,2.0,24.0,0.0
0.0,0.386706,0.0,Starz Inside: Fantastic Flesh,7.0,1.0,2008.0,10.0,7.0,0.0
0.0,0.002001,0.0,Fast Food,5.1,5.0,1989.0,4.0,28.0,0.0
0.0,0.616497,0.0,National Lampoon's Favorite Deadly Sins,5.7,3.0,1995.0,11.0,12.0,0.0
0.0,0.115296,0.0,The Other Shore,7.5,2.0,2013.0,7.0,23.0,0.0
0.0,9.559788,0.0,Chinese Puzzle,6.4,228.0,2013.0,12.0,4.0,0.0
0.0,5.874701,0.0,+1,5.3,91.0,2013.0,9.0,20.0,0.0
0.0,1.227181,0.0,Waltz for Monica,5.9,14.0,2013.0,9.0,13.0,0.0
0.0,2.175262,0.0,Dragon Ball: The Path to Power,7.0,35.0,1996.0,3.0,2.0,0.0
0.0,0.68574,0.0,The Raven,1.7,3.0,2006.0,11.0,1.0,0.0
0.0,1.203082,0.0,The Hire: The Follow,7.5,15.0,2001.0,1.0,1.0,0.0
0.0,1.388705,0.0,There's Only One Sun,5.9,7.0,2007.0,1.0,1.0,0.0
0.0,0.041326,0.0,Honest Man: The Life of R. Budd Dwyer,6.0,1.0,2010.0,10.0,9.0,0.0
0.0,5.107345,0.0,A Turtle’s Tale 2: Sammy’s Escape From Paradise,5.5,58.0,2012.0,8.0,15.0,0.0
0.0,0.284479,0.0,Allotment Wives,6.5,2.0,1945.0,11.0,8.0,0.0
0.0,1.498691,0.0,Dragon Crusaders,2.6,8.0,2011.0,9.0,27.0,0.0
0.0,0.041642,0.0,M for Mother,5.0,1.0,2006.0,10.0,24.0,0.0
0.0,2.794066,0.0,Rhino Season,5.4,13.0,2012.0,9.0,11.0,0.0
0.0,0.509785,0.0,The Lizard,5.5,10.0,2004.0,3.0,31.0,0.0
0.0,0.3714,0.0,Lovers and Lollipops,7.0,2.0,1956.0,4.0,18.0,0.0
0.0,0.002317,0.0,Prata Palomares,5.0,1.0,1972.0,1.0,1.0,0.0
0.0,0.761698,0.0,Creep Van,4.0,13.0,2012.0,3.0,9.0,0.0
0.0,1.505666,0.0,Cutie and the Boxer,7.3,31.0,2013.0,8.0,16.0,0.0
0.0,1.792726,0.0,Rise of the Zombies,3.4,27.0,2012.0,10.0,27.0,0.0
0.0,1.231937,0.0,At Berkeley,7.2,6.0,2013.0,11.0,8.0,0.0
0.0,0.143493,0.0,Harvey,0.0,0.0,1996.0,10.0,19.0,0.0
12000.0,0.80519,0.0,Travelling Salesman,5.6,13.0,2012.0,6.0,16.0,0.0
25000000.0,9.895752,153997819.0,Ride Along,6.1,867.0,2014.0,1.0,7.0,6.15991276
0.0,0.320909,0.0,Penguin Pool Murder,3.3,2.0,1932.0,12.0,9.0,0.0
0.0,1.263592,0.0,Breakaway,6.0,12.0,2011.0,9.0,30.0,0.0
0.0,0.336895,0.0,Nukes in Space,5.8,3.0,1999.0,1.0,1.0,0.0
60000000.0,11.234862,50549107.0,Jack Ryan: Shadow Recruit,5.9,1194.0,2014.0,1.0,15.0,0.8424851166666667
85000000.0,21.572585,288747895.0,Divergent,6.9,4784.0,2014.0,3.0,14.0,3.3970340588235293
0.0,4.933446,0.0,Hotel Chevalier,7.1,204.0,2007.0,9.0,3.0,0.0
0.0,0.886644,0.0,47 Ronin,8.0,3.0,1994.0,10.0,22.0,0.0
0.0,0.857489,0.0,Starflight: The Plane That Couldn't Land,3.3,8.0,1983.0,2.0,27.0,0.0
8000000.0,11.072355,0.0,Reasonable Doubt,5.6,236.0,2014.0,1.0,17.0,0.0
0.0,0.885949,0.0,Heavy Metal Parking Lot,7.6,10.0,1986.0,1.0,1.0,0.0
0.0,1.269941,0.0,18 Years Old and Rising,5.1,18.0,2011.0,7.0,20.0,0.0
0.0,5.657197,0.0,Saint Laurent,6.0,78.0,2014.0,9.0,23.0,0.0
0.0,0.672756,0.0,The Prize of Peril,5.5,5.0,1983.0,1.0,25.0,0.0
0.0,1.139989,0.0,Cargo,8.3,11.0,2013.0,4.0,2.0,0.0
0.0,1.142764,0.0,The Road to Ruin,3.8,4.0,1934.0,5.0,14.0,0.0
0.0,4.689168,0.0,The Square,7.8,56.0,2013.0,6.0,7.0,0.0
50000000.0,10.409049,48600000.0,HOUBA! On the Trail of the Marsupilami,5.0,214.0,2012.0,4.0,3.0,0.972
0.0,0.861893,0.0,Fear,6.4,9.0,1990.0,7.0,15.0,0.0
840000.0,0.114527,0.0,Fear No Evil,4.9,7.0,1981.0,1.0,19.0,0.0
7000000.0,10.591125,36433975.0,Devil's Due,4.4,218.0,2014.0,1.0,8.0,5.204853571428571
0.0,4.065438,0.0,Not My Day,6.6,62.0,2014.0,1.0,16.0,0.0
0.0,1.222176,0.0,Into the Mind,6.9,9.0,2013.0,9.0,25.0,0.0
0.0,0.643499,0.0,Stille Nacht,7.0,3.0,2004.0,9.0,16.0,0.0
2000000.0,1.443434,0.0,Shadow Puppets,4.4,16.0,2007.0,4.0,16.0,0.0
0.0,1.189609,0.0,Venus Wars,5.3,7.0,1989.0,3.0,11.0,0.0
0.0,0.512135,0.0,Les aventures d'Arsène Lupin,6.6,5.0,1957.0,3.0,22.0,0.0
0.0,1.797462,551281.0,The Final Cut,7.3,3.0,1996.0,3.0,1.0,0.0
0.0,0.408128,0.0,The Night Walker,6.3,3.0,1964.0,12.0,1.0,0.0
90000.0,0.011549,0.0,L'Antisémite,0.0,0.0,2012.0,3.0,21.0,0.0
0.0,2.088552,0.0,Intern Academy,4.9,11.0,2004.0,5.0,16.0,0.0
0.0,8.732143,0.0,Black Rock,4.9,80.0,2012.0,1.0,21.0,0.0
10000000.0,1.942945,22424195.0,The First Power,4.7,15.0,1990.0,4.0,6.0,2.2424195
0.0,3.141456,0.0,The Assault,6.4,50.0,2010.0,11.0,12.0,0.0
0.0,0.739783,0.0,Holiday Spin,7.0,4.0,2012.0,11.0,19.0,0.0
0.0,2.990253,0.0,Flight 93,6.0,42.0,2006.0,1.0,30.0,0.0
0.0,0.293173,0.0,Another Dawn,6.0,3.0,1943.0,11.0,18.0,0.0
0.0,0.778661,0.0,Nobody Lives Forever,5.1,5.0,1946.0,11.0,1.0,0.0
0.0,0.542681,0.0,Dirty Pictures,7.5,2.0,2000.0,5.0,27.0,0.0
0.0,0.162407,0.0,American Scary,7.7,3.0,2006.0,10.0,21.0,0.0
0.0,12.90146,18642.0,A Single Shot,5.7,92.0,2013.0,2.0,9.0,0.0
0.0,1.044274,0.0,When Darkness Falls,5.9,4.0,2006.0,10.0,20.0,0.0
0.0,1.698838,0.0,Zero Tolerance,6.7,15.0,1999.0,10.0,29.0,0.0
0.0,1.312686,0.0,The Mystery of the Yellow Room,6.7,20.0,2003.0,6.0,11.0,0.0
0.0,1.74424,0.0,A Monkey in Winter,6.9,21.0,1962.0,5.0,11.0,0.0
0.0,0.228654,0.0,Murders in the Zoo,4.9,5.0,1933.0,3.0,31.0,0.0
0.0,0.073727,0.0,Are You Listening?,0.0,0.0,1932.0,3.0,20.0,0.0
0.0,0.037652,0.0,We Need a Vacation,9.0,1.0,2004.0,7.0,24.0,0.0
0.0,0.283486,0.0,Why Not Me?,6.4,6.0,1999.0,1.0,6.0,0.0
0.0,10.816473,0.0,Husk,5.4,87.0,2011.0,1.0,28.0,0.0
0.0,0.11809,0.0,The Rock-afire Explosion,4.8,3.0,2009.0,1.0,1.0,0.0
0.0,0.102565,0.0,Weddings and Babies,6.0,2.0,1958.0,1.0,31.0,0.0
0.0,0.149761,0.0,Yanco,5.7,3.0,1961.0,11.0,1.0,0.0
0.0,0.142537,0.0,Το Ξύλο Βγήκε Από Τον Παράδεισο,6.5,4.0,1959.0,11.0,16.0,0.0
0.0,0.48322,0.0,"My Daughter, the Socialist",6.3,3.0,1966.0,10.0,12.0,0.0
0.0,2.128852,0.0,Two Plus Two,5.6,18.0,2012.0,8.0,16.0,0.0
1500000.0,1.469955,0.0,Hello Herman,6.3,8.0,2012.0,6.0,5.0,0.0
0.0,0.322993,0.0,Blume In Love,5.8,6.0,1973.0,6.0,17.0,0.0
100000.0,0.055097,0.0,Eggshells,10.0,1.0,1969.0,1.0,1.0,0.0
0.0,0.709738,0.0,Gag,2.7,9.0,2006.0,1.0,11.0,0.0
0.0,9.078909,0.0,Concussion,5.1,31.0,2013.0,4.0,4.0,0.0
0.0,4.194524,0.0,Atrocious,5.2,55.0,2010.0,10.0,15.0,0.0
23000000.0,5.127239,0.0,Curse of the Ring,6.4,36.0,2004.0,11.0,19.0,0.0
2000000.0,3.880541,48390.0,Decoding Annie Parker,5.5,38.0,2014.0,5.0,2.0,0.024195
0.0,0.149811,0.0,"Λατέρνα, Φτώχεια και Γαρύφαλλο",7.3,3.0,1954.0,3.0,31.0,0.0
0.0,0.11368,0.0,The Auntie from Chicago,7.0,3.0,1957.0,12.0,16.0,0.0
0.0,0.042391,0.0,Forced to Kill,4.9,1.0,1994.0,5.0,18.0,0.0
0.0,0.962386,0.0,Forever Hardcore: The Documentary,5.0,3.0,2005.0,2.0,15.0,0.0
0.0,4.437517,0.0,Whitewash,6.3,13.0,2013.0,4.0,19.0,0.0
0.0,0.57686,0.0,Friends of God: A Road Trip with Alexandra Pelosi,7.0,2.0,2007.0,1.0,25.0,0.0
0.0,0.043897,0.0,The Fourth World War,7.0,1.0,2003.0,4.0,27.0,0.0
0.0,0.146772,0.0,Zincirbozan,6.5,4.0,2007.0,4.0,13.0,0.0
